kind	x	y	z	block	meta	extra
block	13	0	10	cobblestone	0	-1
block	13	0	11	cobblestone	0	-1
block	13	0	14	cobblestone	0	-1
block	13	0	15	grass	0	-1
block	13	0	16	farmland	7	-1
block	13	0	17	farmland	7	-1
block	13	0	18	grass	0	-1
block	13	0	19	grass	0	-1
block	13	0	20	grass	0	-1
block	13	0	21	grass	0	-1
block	13	0	22	grass	0	-1
block	14	0	3	grass	0	-1
block	14	0	4	grass	0	-1
block	14	0	5	grass	0	-1
block	14	0	6	grass	0	-1
block	14	0	7	grass	0	-1
block	14	0	8	farmland	7	-1
block	14	0	9	farmland	7	-1
block	14	0	10	cobblestone	0	-1
block	14	0	11	cobblestone	0	-1
block	14	0	12	cobblestone	0	-1
block	14	0	13	cobblestone	0	-1
block	14	0	14	cobblestone	0	-1
block	14	0	15	farmland	7	-1
block	14	0	16	farmland	7	-1
block	14	0	17	farmland	7	-1
block	14	0	18	grass	0	-1
block	14	0	19	grass	0	-1
block	14	0	20	grass	0	-1
block	14	0	21	grass	0	-1
block	14	0	22	grass	0	-1
block	15	0	3	grass	0	-1
block	15	0	4	grass	0	-1
block	15	0	5	grass	0	-1
block	15	0	6	grass	0	-1
block	15	0	7	grass	0	-1
block	15	0	8	grass	0	-1
block	15	0	9	farmland	7	-1
block	15	0	10	farmland	7	-1
block	15	0	11	grass	0	-1
block	15	0	12	grass	0	-1
block	15	0	13	grass	0	-1
block	15	0	14	farmland	7	-1
block	15	0	15	farmland	7	-1
block	15	0	16	farmland	7	-1
block	15	0	17	farmland	7	-1
block	15	0	18	grass	0	-1
block	15	0	19	grass	0	-1
block	15	0	20	grass	0	-1
block	15	0	21	grass	0	-1
block	15	0	22	grass	0	-1
block	16	0	3	grass	0	-1
block	16	0	4	grass	0	-1
block	16	0	5	grass	0	-1
block	16	0	6	grass	0	-1
block	16	0	7	grass	0	-1
block	16	0	8	grass	0	-1
block	16	0	9	farmland	7	-1
block	16	0	10	farmland	7	-1
block	16	0	11	farmland	7	-1
block	16	0	12	farmland	7	-1
block	16	0	13	farmland	7	-1
block	16	0	14	farmland	7	-1
block	16	0	15	farmland	7	-1
block	16	0	16	farmland	7	-1
block	16	0	17	farmland	7	-1
block	16	0	18	grass	0	-1
block	16	0	19	grass	0	-1
block	16	0	20	grass	0	-1
block	16	0	21	grass	0	-1
block	16	0	22	grass	0	-1
block	17	0	3	grass	0	-1
block	17	0	4	grass	0	-1
block	17	0	5	grass	0	-1
block	17	0	6	grass	0	-1
block	17	0	7	grass	0	-1
block	17	0	8	grass	0	-1
block	17	0	9	farmland	7	-1
block	17	0	10	farmland	7	-1
block	17	0	11	farmland	7	-1
block	17	0	12	farmland	7	-1
block	17	0	13	farmland	7	-1
block	17	0	14	farmland	7	-1
block	17	0	15	farmland	7	-1
block	17	0	16	farmland	7	-1
block	17	0	17	farmland	7	-1
block	17	0	18	grass	0	-1
block	17	0	19	grass	0	-1
block	17	0	20	grass	0	-1
block	17	0	21	grass	0	-1
block	17	0	22	grass	0	-1
block	18	0	3	grass	0	-1
block	18	0	4	grass	0	-1
block	18	0	5	grass	0	-1
block	18	0	6	grass	0	-1
block	18	0	7	grass	0	-1
block	18	0	8	grass	0	-1
block	18	0	9	grass	0	-1
block	18	0	10	grass	0	-1
block	18	0	11	grass	0	-1
block	18	0	12	grass	0	-1
block	18	0	13	grass	0	-1
block	18	0	14	grass	0	-1
block	18	0	15	grass	0	-1
block	18	0	16	grass	0	-1
block	18	0	17	grass	0	-1
block	18	0	18	grass	0	-1
block	18	0	19	grass	0	-1
block	18	0	20	grass	0	-1
block	18	0	21	grass	0	-1
block	18	0	22	grass	0	-1
block	19	0	3	grass	0	-1
block	19	0	4	grass	0	-1
block	19	0	5	grass	0	-1
block	19	0	6	grass	0	-1
block	19	0	7	grass	0	-1
block	19	0	8	grass	0	-1
block	19	0	9	grass	0	-1
block	19	0	10	grass	0	-1
block	19	0	11	grass	0	-1
block	19	0	12	grass	0	-1
block	19	0	13	grass	0	-1
block	19	0	14	grass	0	-1
block	19	0	15	grass	0	-1
block	19	0	16	grass	0	-1
block	19	0	17	grass	0	-1
block	19	0	18	grass	0	-1
block	19	0	19	grass	0	-1
block	19	0	20	grass	0	-1
block	19	0	21	grass	0	-1
block	19	0	22	grass	0	-1
block	20	0	3	grass	0	-1
block	20	0	4	grass	0	-1
block	20	0	5	grass	0	-1
block	20	0	6	grass	0	-1
block	20	0	7	grass	0	-1
block	20	0	8	grass	0	-1
block	20	0	9	grass	0	-1
block	20	0	10	grass	0	-1
block	20	0	11	grass	0	-1
block	20	0	12	grass	0	-1
block	20	0	13	grass	0	-1
block	20	0	14	grass	0	-1
block	20	0	15	grass	0	-1
block	20	0	16	grass	0	-1
block	20	0	17	grass	0	-1
block	20	0	18	grass	0	-1
block	20	0	19	grass	0	-1
block	20	0	20	grass	0	-1
block	20	0	21	grass	0	-1
block	20	0	22	grass	0	-1
block	21	0	3	grass	0	-1
block	21	0	4	grass	0	-1
block	21	0	5	grass	0	-1
block	21	0	6	grass	0	-1
block	21	0	7	grass	0	-1
block	21	0	8	grass	0	-1
block	21	0	9	grass	0	-1
block	21	0	10	grass	0	-1
block	21	0	11	grass	0	-1
block	21	0	12	grass	0	-1
block	21	0	13	grass	0	-1
block	21	0	14	grass	0	-1
block	21	0	15	grass	0	-1
block	21	0	16	grass	0	-1
block	21	0	17	grass	0	-1
block	21	0	18	grass	0	-1
block	21	0	19	grass	0	-1
block	21	0	20	grass	0	-1
block	21	0	21	grass	0	-1
block	21	0	22	grass	0	-1
block	22	0	3	grass	0	-1
block	22	0	4	grass	0	-1
block	22	0	5	grass	0	-1
block	22	0	6	grass	0	-1
block	22	0	7	grass	0	-1
block	22	0	8	grass	0	-1
block	22	0	9	grass	0	-1
block	22	0	10	grass	0	-1
block	22	0	11	grass	0	-1
block	22	0	12	grass	0	-1
block	22	0	13	grass	0	-1
block	22	0	14	grass	0	-1
block	22	0	15	grass	0	-1
block	22	0	16	grass	0	-1
block	22	0	17	grass	0	-1
block	22	0	18	grass	0	-1
block	22	0	19	grass	0	-1
block	22	0	20	grass	0	-1
block	22	0	21	grass	0	-1
block	22	0	22	grass	0	-1
block	3	1	6	pumpkin	0	-1
block	3	1	8	pumpkin	-1	-1
block	3	1	10	red_flower	0	-1
block	3	1	12	pumpkin	0	-1
block	3	1	14	pumpkin	0	-1
block	3	1	17	pumpkin	-1	-1
block	4	1	4	pumpkin	0	-1
block	4	1	10	pumpkin	1	-1
block	4	1	20	pumpkin	-1	-1
block	5	1	3	pumpkin	1	-1
block	5	1	5	pumpkin	1	-1
block	5	1	8	pumpkin	-1	-1
block	5	1	9	pumpkin	2	-1
block	5	1	10	pumpkin	1	-1
block	5	1	12	pumpkin	-1	-1
block	5	1	18	pumpkin	0	-1
block	6	1	20	pumpkin	0	-1
block	7	1	5	pumpkin	1	-1
block	7	1	8	cobblestone	0	-1
block	7	1	9	fence	0	-1
block	7	1	10	fence	0	-1
block	7	1	11	fence	0	-1
block	7	1	12	fence	0	-1
block	7	1	13	fence	0	-1
block	7	1	14	fence	0	-1
block	7	1	15	fence	0	-1
block	7	1	16	fence	0	-1
block	7	1	17	fence	0	-1
block	7	1	18	cobblestone	0	-1
block	7	1	21	pumpkin	-1	-1
block	8	1	8	fence	0	-1
block	8	1	9	wheat	0	-1
block	8	1	10	wheat	0	-1
block	8	1	11	wheat	0	-1
block	8	1	12	wheat	0	-1
block	8	1	13	wheat	0	-1
block	8	1	14	wheat	0	-1
block	8	1	15	wheat	0	-1
block	8	1	16	wheat	0	-1
block	8	1	17	wheat	0	-1
block	8	1	18	fence	0	-1
block	9	1	7	fence	0	-1
block	9	1	8	fence	0	-1
block	9	1	9	wheat	0	-1
block	9	1	10	wheat	0	-1
block	9	1	11	wheat	0	-1
block	9	1	12	wheat	0	-1
block	9	1	13	wheat	0	-1
block	9	1	14	wheat	0	-1
block	9	1	15	wheat	0	-1
block	9	1	16	wheat	0	-1
block	9	1	17	wheat	0	-1
block	9	1	18	fence	0	-1
block	9	1	21	pumpkin	2	-1
block	9	1	22	pumpkin	-1	-1
block	10	1	6	lit_pumpkin	2	-1
block	10	1	7	fence	0	-1
block	10	1	8	wheat	0	-1
block	10	1	9	wheat	0	-1
block	10	1	10	wheat	0	-1
block	10	1	11	planks	1	-1
block	10	1	12	stone_brick_stairs	4	-1
block	10	1	13	planks	1	-1
block	10	1	14	wheat	0	-1
block	10	1	15	wheat	0	-1
block	10	1	16	wheat	0	-1
block	10	1	17	wheat	0	-1
block	10	1	18	fence	0	-1
block	10	1	21	pumpkin	1	-1
block	11	1	6	fence	0	-1
block	11	1	7	fence	0	-1
block	11	1	8	wheat	0	-1
block	11	1	9	planks	1	-1
block	11	1	10	planks	1	-1
block	11	1	11	planks	1	-1
block	11	1	12	planks	1	-1
block	11	1	13	planks	1	-1
block	11	1	14	planks	1	-1
block	11	1	15	wheat	0	-1
block	11	1	16	wheat	0	-1
block	11	1	17	wheat	0	-1
block	11	1	18	fence	0	-1
block	12	1	6	fence_gate	0	-1
block	12	1	10	wooden_door	1	-1
block	12	1	12	planks	1	-1
block	12	1	14	planks	1	-1
block	12	1	15	planks	1	-1
block	12	1	16	wheat	0	-1
block	12	1	17	wheat	0	-1
block	12	1	18	fence	0	-1
block	12	1	20	pumpkin	0	-1
block	12	1	21	pumpkin	-1	-1
block	13	1	6	fence	0	-1
block	13	1	7	fence	0	-1
block	13	1	8	wheat	0	-1
block	13	1	9	planks	1	-1
block	13	1	10	planks	1	-1
block	13	1	14	planks	1	-1
block	13	1	15	planks	1	-1
block	13	1	16	wheat	0	-1
block	13	1	17	wheat	0	-1
block	13	1	18	fence	0	-1
block	13	1	22	pumpkin	1	-1
block	14	1	7	fence	0	-1
block	14	1	8	wheat	0	-1
block	14	1	9	wheat	0	-1
block	14	1	10	planks	1	-1
block	14	1	11	planks	1	-1
block	14	1	12	planks	1	-1
block	14	1	13	planks	1	-1
block	14	1	14	planks	1	-1
block	14	1	15	wheat	0	-1
block	14	1	16	wheat	0	-1
block	14	1	17	wheat	0	-1
block	14	1	18	fence	0	-1
block	14	1	20	red_flower	0	-1
block	14	1	21	red_flower	0	-1
block	15	1	7	fence	0	-1
block	15	1	8	fence	0	-1
block	15	1	9	wheat	0	-1
block	15	1	10	wheat	0	-1
block	15	1	11	planks	1	-1
block	15	1	12	stone_brick_stairs	5	-1
block	15	1	13	planks	1	-1
block	15	1	14	wheat	0	-1
block	15	1	15	wheat	0	-1
block	15	1	16	wheat	0	-1
block	15	1	17	wheat	0	-1
block	15	1	18	fence	0	-1
block	15	1	19	pumpkin	0	-1
spawner	16	1	5	jaxx_olantern_spawner	0	-1
block	16	1	8	fence	0	-1
block	16	1	9	wheat	0	-1
block	16	1	10	wheat	0	-1
block	16	1	11	wheat	0	-1
block	16	1	12	wheat	0	-1
block	16	1	13	wheat	0	-1
block	16	1	14	wheat	0	-1
block	16	1	15	wheat	0	-1
block	16	1	16	wheat	0	-1
block	16	1	17	wheat	0	-1
block	16	1	18	fence	0	-1
block	16	1	19	yellow_flower	0	-1
block	17	1	4	pumpkin	-1	-1
block	17	1	8	fence	0	-1
block	17	1	9	wheat	0	-1
block	17	1	10	wheat	0	-1
block	17	1	11	wheat	0	-1
block	17	1	12	wheat	0	-1
block	17	1	13	wheat	0	-1
block	17	1	14	wheat	0	-1
block	17	1	15	wheat	0	-1
block	17	1	16	wheat	0	-1
block	17	1	17	wheat	0	-1
block	17	1	18	fence	0	-1
block	17	1	21	pumpkin	0	-1
block	18	1	8	cobblestone	0	-1
block	18	1	9	fence	0	-1
block	18	1	10	fence	0	-1
block	18	1	11	fence	0	-1
block	18	1	12	fence	0	-1
block	18	1	13	fence	0	-1
block	18	1	14	fence	0	-1
block	18	1	15	fence	0	-1
block	18	1	16	fence	0	-1
block	18	1	17	fence	0	-1
block	18	1	18	cobblestone	0	-1
block	19	1	21	pumpkin	0	-1
block	20	1	5	pumpkin	2	-1
block	20	1	7	pumpkin	2	-1
block	20	1	20	yellow_flower	0	-1
block	21	1	8	pumpkin	2	-1
block	21	1	11	pumpkin	1	-1
block	21	1	16	pumpkin	1	-1
block	22	1	5	pumpkin	1	-1
block	22	1	11	pumpkin	-1	-1
block	22	1	12	yellow_flower	0	-1
block	22	1	14	pumpkin	2	-1
block	22	1	18	pumpkin	2	-1
block	10	2	11	fence	0	-1
block	10	2	13	fence	0	-1
block	11	2	10	fence	0	-1
block	11	2	11	planks	1	-1
block	11	2	12	glass_pane	0	-1
block	11	2	13	planks	1	-1
block	11	2	14	fence	0	-1
block	12	2	10	wooden_door	8	-1
block	12	2	13	planks	1	-1
block	12	2	14	planks	1	-1
block	13	2	10	planks	1	-1
block	13	2	14	planks	1	-1
block	14	2	10	fence	0	-1
block	14	2	11	planks	1	-1
block	14	2	12	glass_pane	0	-1
block	14	2	13	planks	1	-1
block	14	2	14	fence	0	-1
block	15	2	11	fence	0	-1
block	15	2	13	fence	0	-1
block	10	3	11	stone_brick_stairs	2	-1
block	10	3	13	stone_brick_stairs	3	-1
block	11	3	10	fence	0	-1
block	11	3	11	planks	1	-1
block	11	3	12	glass_pane	0	-1
block	11	3	13	planks	1	-1
block	11	3	14	fence	0	-1
block	12	3	10	stone_brick_stairs	2	-1
block	12	3	14	planks	1	-1
block	13	3	10	planks	1	-1
block	13	3	13	planks	1	-1
block	13	3	14	planks	1	-1
block	14	3	10	fence	0	-1
block	14	3	11	planks	1	-1
block	14	3	12	glass_pane	0	-1
block	14	3	13	planks	1	-1
block	14	3	14	fence	0	-1
block	15	3	11	stone_brick_stairs	2	-1
block	15	3	13	stone_brick_stairs	3	-1
block	9	4	11	stone_slab	13	-1
block	9	4	12	stone_slab	13	-1
block	9	4	13	stone_slab	13	-1
block	10	4	10	fence	0	-1
block	10	4	11	stone_slab	13	-1
block	10	4	12	stonebrick	0	-1
block	10	4	13	stone_slab	13	-1
block	10	4	14	fence	0	-1
block	11	4	10	planks	1	-1
block	11	4	11	planks	1	-1
block	11	4	12	planks	1	-1
block	11	4	13	planks	1	-1
block	11	4	14	planks	1	-1
block	12	4	10	planks	1	-1
block	12	4	14	planks	1	-1
block	13	4	10	planks	1	-1
block	13	4	12	planks	1	-1
block	13	4	14	planks	1	-1
block	14	4	10	planks	1	-1
block	14	4	11	planks	1	-1
block	14	4	12	planks	1	-1
block	14	4	13	planks	1	-1
block	14	4	14	planks	1	-1
block	15	4	10	fence	0	-1
block	15	4	11	stone_slab	13	-1
block	15	4	12	stonebrick	0	-1
block	15	4	13	stone_slab	13	-1
block	15	4	14	fence	0	-1
block	16	4	11	stone_slab	13	-1
block	16	4	12	stone_slab	13	-1
block	16	4	13	stone_slab	13	-1
block	9	5	9	fence	0	-1
block	9	5	11	fence	0	-1
block	9	5	12	fence	0	-1
block	9	5	13	fence	0	-1
block	9	5	15	fence	0	-1
block	10	5	8	fence	0	-1
block	10	5	9	planks	1	-1
block	10	5	10	planks	1	-1
block	10	5	11	fence	0	-1
block	10	5	13	fence	0	-1
block	10	5	14	planks	1	-1
block	10	5	15	planks	1	-1
block	10	5	16	fence	0	-1
block	11	5	9	fence	0	-1
block	11	5	10	planks	1	-1
block	11	5	11	planks	1	-1
block	11	5	12	planks	1	-1
block	11	5	13	planks	1	-1
block	11	5	14	planks	1	-1
block	11	5	15	fence	0	-1
block	12	5	10	planks	1	-1
block	12	5	11	planks	1	-1
block	12	5	12	planks	1	-1
block	12	5	14	planks	1	-1
block	13	5	10	planks	1	-1
block	13	5	11	planks	1	-1
block	13	5	14	planks	1	-1
block	14	5	9	fence	0	-1
block	14	5	10	planks	1	-1
block	14	5	11	planks	1	-1
block	14	5	12	planks	1	-1
block	14	5	13	planks	1	-1
block	14	5	14	planks	1	-1
block	14	5	15	fence	0	-1
block	15	5	8	fence	0	-1
block	15	5	9	planks	1	-1
block	15	5	10	planks	1	-1
block	15	5	11	fence	0	-1
block	15	5	13	fence	0	-1
block	15	5	14	planks	1	-1
block	15	5	15	planks	1	-1
block	15	5	16	fence	0	-1
block	16	5	9	fence	0	-1
block	16	5	11	fence	0	-1
block	16	5	12	fence	0	-1
block	16	5	13	fence	0	-1
block	16	5	15	fence	0	-1
block	8	6	6	stone_brick_stairs	5	-1
block	8	6	7	stone_brick_stairs	5	-1
block	8	6	10	stone_brick_stairs	7	-1
block	8	6	14	stone_brick_stairs	6	-1
block	8	6	17	stone_brick_stairs	5	-1
block	8	6	18	stone_brick_stairs	5	-1
block	9	6	9	planks	1	-1
block	9	6	10	planks	1	-1
block	9	6	14	planks	1	-1
block	9	6	15	planks	1	-1
block	10	6	8	planks	1	-1
block	10	6	9	planks	1	-1
block	10	6	10	planks	1	-1
block	10	6	11	planks	1	-1
block	10	6	13	planks	1	-1
block	10	6	14	planks	1	-1
block	10	6	15	planks	1	-1
block	10	6	16	planks	1	-1
block	11	6	9	planks	1	-1
block	11	6	15	planks	1	-1
block	12	6	9	planks	1	-1
block	12	6	11	planks	1	-1
block	12	6	15	planks	1	-1
block	13	6	9	planks	1	-1
block	13	6	11	planks	1	-1
block	13	6	15	planks	1	-1
block	14	6	9	planks	1	-1
block	14	6	15	planks	1	-1
block	15	6	8	planks	1	-1
block	15	6	9	planks	1	-1
block	15	6	10	planks	1	-1
block	15	6	11	planks	1	-1
block	15	6	13	planks	1	-1
block	15	6	14	planks	1	-1
block	15	6	15	planks	1	-1
block	15	6	16	planks	1	-1
block	16	6	9	planks	1	-1
block	16	6	10	planks	1	-1
block	16	6	14	planks	1	-1
block	16	6	15	planks	1	-1
block	17	6	6	stone_brick_stairs	4	-1
block	17	6	7	stone_brick_stairs	4	-1
block	17	6	10	stone_brick_stairs	7	-1
block	17	6	14	stone_brick_stairs	6	-1
block	17	6	17	stone_brick_stairs	4	-1
block	17	6	18	stone_brick_stairs	4	-1
block	8	7	6	stone_brick_stairs	0	-1
block	8	7	7	stone_brick_stairs	0	-1
block	8	7	8	stone_brick_stairs	0	-1
block	8	7	9	stone_brick_stairs	0	-1
block	8	7	10	stone_brick_stairs	0	-1
block	8	7	11	stone_brick_stairs	0	-1
block	8	7	12	stone_brick_stairs	0	-1
block	8	7	13	stone_brick_stairs	0	-1
block	8	7	14	stone_brick_stairs	0	-1
block	8	7	15	stone_brick_stairs	0	-1
block	8	7	16	stone_brick_stairs	0	-1
block	8	7	17	stone_brick_stairs	0	-1
block	8	7	18	stone_brick_stairs	0	-1
block	9	7	9	planks	1	-1
block	9	7	10	planks	1	-1
block	9	7	11	fence	0	-1
block	9	7	13	fence	0	-1
block	9	7	14	planks	1	-1
block	9	7	15	planks	1	-1
block	10	7	8	planks	1	-1
block	10	7	9	planks	1	-1
block	10	7	11	planks	1	-1
block	10	7	13	planks	1	-1
block	10	7	15	planks	1	-1
block	10	7	16	planks	1	-1
block	11	7	9	planks	1	-1
block	11	7	15	planks	1	-1
block	12	7	9	glass_pane	0	-1
block	12	7	11	planks	1	-1
block	12	7	15	glass_pane	0	-1
block	13	7	9	glass_pane	0	-1
block	13	7	15	glass_pane	0	-1
block	14	7	9	planks	1	-1
block	14	7	15	planks	1	-1
block	15	7	8	planks	1	-1
block	15	7	9	planks	1	-1
block	15	7	11	planks	1	-1
block	15	7	13	planks	1	-1
block	15	7	15	planks	1	-1
block	15	7	16	planks	1	-1
block	16	7	9	planks	1	-1
block	16	7	10	planks	1	-1
block	16	7	11	fence	0	-1
block	16	7	13	fence	0	-1
block	16	7	14	planks	1	-1
block	16	7	15	planks	1	-1
block	17	7	6	stone_brick_stairs	1	-1
block	17	7	7	stone_brick_stairs	1	-1
block	17	7	8	stone_brick_stairs	1	-1
block	17	7	9	stone_brick_stairs	1	-1
block	17	7	10	stone_brick_stairs	1	-1
block	17	7	11	stone_brick_stairs	1	-1
block	17	7	12	stone_brick_stairs	1	-1
block	17	7	13	stone_brick_stairs	1	-1
block	17	7	14	stone_brick_stairs	1	-1
block	17	7	15	stone_brick_stairs	1	-1
block	17	7	16	stone_brick_stairs	1	-1
block	17	7	17	stone_brick_stairs	1	-1
block	17	7	18	stone_brick_stairs	1	-1
block	9	8	6	stone_brick_stairs	0	-1
block	9	8	7	stone_brick_stairs	0	-1
block	9	8	8	stone_brick_stairs	0	-1
block	9	8	9	planks	1	-1
block	9	8	10	planks	1	-1
block	9	8	11	stone_brick_stairs	0	-1
block	9	8	12	stone_brick_stairs	0	-1
block	9	8	13	stone_brick_stairs	0	-1
block	9	8	14	planks	1	-1
block	9	8	15	planks	1	-1
block	9	8	16	stone_brick_stairs	0	-1
block	9	8	17	stone_brick_stairs	0	-1
block	9	8	18	stone_brick_stairs	0	-1
block	10	8	7	fence	0	-1
block	10	8	8	planks	1	-1
block	10	8	11	planks	1	-1
block	10	8	12	planks	1	-1
block	10	8	13	planks	1	-1
block	10	8	16	planks	1	-1
block	10	8	17	fence	0	-1
block	11	8	8	fence	0	-1
block	11	8	9	planks	1	-1
block	11	8	11	planks	1	-1
block	11	8	12	planks	1	-1
block	11	8	13	planks	1	-1
block	11	8	15	planks	1	-1
block	11	8	16	fence	0	-1
block	12	8	9	glass_pane	0	-1
block	12	8	12	planks	1	-1
block	12	8	13	planks	1	-1
block	12	8	15	glass_pane	0	-1
block	13	8	9	glass_pane	0	-1
block	13	8	12	planks	1	-1
block	13	8	13	planks	1	-1
block	13	8	15	glass_pane	0	-1
block	14	8	8	fence	0	-1
block	14	8	9	planks	1	-1
block	14	8	12	planks	1	-1
block	14	8	13	planks	1	-1
block	14	8	15	planks	1	-1
block	14	8	16	fence	0	-1
block	15	8	7	fence	0	-1
block	15	8	8	planks	1	-1
block	15	8	11	planks	1	-1
block	15	8	12	planks	1	-1
block	15	8	13	planks	1	-1
block	15	8	16	planks	1	-1
block	15	8	17	fence	0	-1
block	16	8	6	stone_brick_stairs	1	-1
block	16	8	7	stone_brick_stairs	1	-1
block	16	8	8	stone_brick_stairs	1	-1
block	16	8	9	planks	1	-1
block	16	8	10	planks	1	-1
block	16	8	11	stone_brick_stairs	1	-1
block	16	8	12	stone_brick_stairs	1	-1
block	16	8	13	stone_brick_stairs	1	-1
block	16	8	14	planks	1	-1
block	16	8	15	planks	1	-1
block	16	8	16	stone_brick_stairs	1	-1
block	16	8	17	stone_brick_stairs	1	-1
block	16	8	18	stone_brick_stairs	1	-1
block	8	9	8	fence	0	-1
block	8	9	16	fence	0	-1
block	9	9	7	fence	0	-1
block	9	9	8	planks	1	-1
block	9	9	9	planks	1	-1
block	9	9	10	planks	1	-1
block	9	9	14	planks	1	-1
block	9	9	15	planks	1	-1
block	9	9	16	planks	1	-1
block	9	9	17	fence	0	-1
block	10	9	5	stone_brick_stairs	6	-1
block	10	9	6	stone_brick_stairs	0	-1
block	10	9	7	planks	1	-1
block	10	9	11	planks	1	-1
block	10	9	12	stone_brick_stairs	0	-1
block	10	9	13	planks	1	-1
block	10	9	17	planks	1	-1
block	10	9	18	stone_brick_stairs	0	-1
block	10	9	19	stone_brick_stairs	7	-1
block	11	9	8	planks	1	-1
block	11	9	9	planks	1	-1
block	11	9	10	planks	1	-1
block	11	9	11	planks	1	-1
block	11	9	12	planks	1	-1
block	11	9	13	planks	1	-1
block	11	9	14	planks	1	-1
block	11	9	15	planks	1	-1
block	11	9	16	planks	1	-1
block	12	9	9	planks	1	-1
block	12	9	10	planks	1	-1
chest	12	9	13	chest	0	8
block	12	9	14	planks	1	-1
block	12	9	15	planks	1	-1
block	13	9	9	planks	1	-1
block	13	9	10	planks	1	-1
block	13	9	14	planks	1	-1
block	13	9	15	planks	1	-1
block	14	9	8	planks	1	-1
block	14	9	9	planks	1	-1
block	14	9	10	planks	1	-1
block	14	9	11	planks	1	-1
block	14	9	12	planks	1	-1
block	14	9	13	planks	1	-1
block	14	9	14	planks	1	-1
block	14	9	15	planks	1	-1
block	14	9	16	planks	1	-1
block	15	9	5	stone_brick_stairs	6	-1
block	15	9	6	stone_brick_stairs	1	-1
block	15	9	7	planks	1	-1
block	15	9	11	planks	1	-1
block	15	9	12	stone_brick_stairs	1	-1
block	15	9	13	planks	1	-1
block	15	9	17	planks	1	-1
block	15	9	18	stone_brick_stairs	1	-1
block	15	9	19	stone_brick_stairs	7	-1
block	16	9	7	fence	0	-1
block	16	9	8	planks	1	-1
block	16	9	9	planks	1	-1
block	16	9	10	planks	1	-1
block	16	9	14	planks	1	-1
block	16	9	15	planks	1	-1
block	16	9	16	planks	1	-1
block	16	9	17	fence	0	-1
block	17	9	8	fence	0	-1
block	17	9	16	fence	0	-1
block	7	10	8	fence	0	-1
block	8	10	7	fence	0	-1
block	8	10	8	planks	1	-1
block	8	10	9	fence	0	-1
block	8	10	16	planks	1	-1
block	8	10	17	fence	0	-1
block	9	10	7	planks	1	-1
block	9	10	9	planks	1	-1
block	9	10	10	fence	0	-1
block	9	10	14	fence	0	-1
block	9	10	15	planks	1	-1
block	9	10	17	planks	1	-1
block	9	10	18	fence	0	-1
block	10	10	7	planks	1	-1
block	10	10	10	planks	1	-1
block	10	10	11	fence	0	-1
block	10	10	13	fence	0	-1
block	10	10	14	planks	1	-1
block	10	10	17	planks	1	-1
block	11	10	5	stone_brick_stairs	0	-1
block	11	10	6	stone_brick_stairs	0	-1
block	11	10	7	stone_brick_stairs	0	-1
block	11	10	8	planks	1	-1
block	11	10	9	planks	1	-1
block	11	10	10	stone_brick_stairs	0	-1
block	11	10	11	planks	1	-1
block	11	10	12	glass_pane	0	-1
block	11	10	13	planks	1	-1
block	11	10	14	stone_brick_stairs	0	-1
block	11	10	15	planks	1	-1
block	11	10	16	planks	1	-1
block	11	10	17	stone_brick_stairs	0	-1
block	11	10	18	stone_brick_stairs	0	-1
block	11	10	19	stone_brick_stairs	0	-1
block	12	10	6	stone_brick_stairs	5	-1
block	12	10	7	planks	1	-1
block	12	10	8	planks	1	-1
block	12	10	9	planks	1	-1
block	12	10	10	planks	1	-1
block	12	10	14	planks	1	-1
block	12	10	15	planks	1	-1
block	12	10	16	planks	1	-1
block	12	10	17	planks	1	-1
block	12	10	18	stone_brick_stairs	5	-1
block	13	10	6	stone_brick_stairs	4	-1
block	13	10	7	planks	1	-1
block	13	10	8	planks	1	-1
block	13	10	9	planks	1	-1
block	13	10	10	planks	1	-1
block	13	10	14	planks	1	-1
block	13	10	15	planks	1	-1
block	13	10	16	planks	1	-1
block	13	10	17	planks	1	-1
block	13	10	18	stone_brick_stairs	4	-1
block	14	10	5	stone_brick_stairs	1	-1
block	14	10	6	stone_brick_stairs	1	-1
block	14	10	7	stone_brick_stairs	1	-1
block	14	10	8	planks	1	-1
block	14	10	9	planks	1	-1
block	14	10	10	stone_brick_stairs	1	-1
block	14	10	11	planks	1	-1
block	14	10	12	glass_pane	0	-1
block	14	10	13	planks	1	-1
block	14	10	14	stone_brick_stairs	1	-1
block	14	10	15	planks	1	-1
block	14	10	16	planks	1	-1
block	14	10	17	stone_brick_stairs	1	-1
block	14	10	18	stone_brick_stairs	1	-1
block	14	10	19	stone_brick_stairs	1	-1
block	15	10	7	planks	1	-1
block	15	10	10	planks	1	-1
block	15	10	11	fence	0	-1
block	15	10	13	fence	0	-1
block	15	10	14	planks	1	-1
block	15	10	17	planks	1	-1
block	16	10	6	fence	0	-1
block	16	10	7	planks	1	-1
block	16	10	9	planks	1	-1
block	16	10	10	fence	0	-1
block	16	10	14	fence	0	-1
block	16	10	15	planks	1	-1
block	16	10	17	planks	1	-1
block	17	10	7	fence	0	-1
block	17	10	8	planks	1	-1
block	17	10	15	fence	0	-1
block	17	10	16	planks	1	-1
block	17	10	17	fence	0	-1
block	18	10	16	fence	0	-1
block	7	11	7	fence	0	-1
block	7	11	8	planks	1	-1
block	7	11	17	fence	0	-1
block	8	11	6	fence	0	-1
